hmis_id,hmis_code,hmis_name,hmis_section,hmis_section_id,dhis2_dataElement_id,dhis2_code,dhis2_name,dhis2_shortName,dhis2_dataset,dhis2_categoryCombo_id,dhis2_categoryOptionCombo_id,dhis2_categoryOptionCombo_name
766,WT11e,HPV - Doses in Closed Vials,Vaccine Availability and Wastage,2.6.4,zixf6a0f4zU,106a-TB18B1_2019,106a-TB18B1_2019. MTB +ve and Rif S,106a-TB18b1_2019. MTB +ve and Rif S,HMIS 106a:03 - TB/Leprosy Quarterly Report,xpNSFSr8MpW,UjrmGnCgKIk,Relapse
767,WT11f,HPV - Doses in Open Vials,Vaccine Availability and Wastage,2.6.4,gl4CRezThOQ,105-WT11A,105-WT11a. HPV - Opening Balance,105-WT11a. HPV - Opening Balance,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
768,WT12a,Malaria - Opening Balance,Vaccine Availability and Wastage,2.6.4,KkO23okGi5a,105-WT12A,105-WT12a. Malaria - Opening Balance,105-WT12a. Malaria - Opening Balance,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
769,WT12b,Malaria - Received,Vaccine Availability and Wastage,2.6.4,ory0dLlfYiD,105-WT12B,105-WT12b. Malaria - Received,105-WT12b. Malaria - Received,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
770,WT12c,Malaria - Closing Balance,Vaccine Availability and Wastage,2.6.4,KhS4mq3zNfA,105-WT12C,105-WT12c. Malaria - Closing Balance,105-WT12c. Malaria - Closing Balance,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
771,WT12d,Malaria - Doses wasted,Vaccine Availability and Wastage,2.6.4,LwD8GEuedFt,105-WT12D,105-WT12d. Malaria - Doses Wasted,105-WT12d. Malaria - Doses Wasted,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",uRWvhUdjfoG,ltwvjot7N9B,Closed Vials (CV)
772,WT12e,Malaria - Doses in Closed Vials,Vaccine Availability and Wastage,2.6.4,aN0BNF9yjGq,105-EC10,105-EC10. Vitamin A Deficiency,105-EC10. Vitamin A Deficiency,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
773,WT12f,Malaria - Doses in Open Vials,Vaccine Availability and Wastage,2.6.4,aN0BNF9yjGq,105-EC10,105-EC10. Vitamin A Deficiency,105-EC10. Vitamin A Deficiency,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
774,HB01,No of clients tested for Hep B,Hepatitis,3,K9hRDR2ytjL,105-HB01,105-HB01. Clients tested for HepB,105-HB01. Clients tested for HepB,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
775,HB02,No tested negative for Hep B,Hepatitis,3,noIZByyFm0i,105-HB02,105-HB02. Clients tested negative for HepB,105-HB02. Clients tested negative for HepB,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
776,HB03a,No tested negative for Hep B and Vaccinated - 1st Dose (New),Hepatitis,3,SXGS1yh9yXz,105-HB03A,105-HB03a. Clients tested negative for HepB and Vaccinated - 1st Dose (New),105-HB03a. Tested HepB -ve & vaccinated(1st dose),"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
777,HB03b,No tested negative for Hep B and Vaccinated - 2nd Dose (Revisit),Hepatitis,3,A4n6FfFK03l,105-HB03B,105-HB03b. Clients tested negative for HepB and Vaccinated - 2nd Dose (Revisit),105-HB03b. Tested HepB -ve & vaccinated(2nd dose),"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
778,HB03c,No tested negative for Hep B and Vaccinated - 3rd Dose (Revisit),Hepatitis,3,XSzPyu0shWh,105-HB03C,105-HB03c. Clients tested negative for HepB and Vaccinated - 3rd Dose (Revisit),105-HB03c. Tested HepB -ve & vaccinated(3nd dose),"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
779,HB04,No tested positive for Hep B,Hepatitis,3,wPHNUK3jrFJ,105-HB04,105-HB04. Clients tested positive for HepB,105-HB04. Clients tested positive for HepB,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
780,HB05,No tested positive for Hep B and enrolled for treatment,Hepatitis,3,KsuTV6MBWCJ,105-HB05,105-HB05. Clients tested positive for HepB and enrolled into care and treatment,105-HB05. Clients tested HepB+ & enrolled in CTX,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
781,HB06,No tested positive for Hep B and not enrolled into care and treatment,Hepatitis,3,uj3GNOPOI2G,105-HB06,105-HB06. Clients tested positive for HepB and not enrolled into care and treatment,105-HB06. Clients tested HepB+ not enrolled in CTX,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
782,HB07,No of persons assessed for Hep B treatment effectiveness (viral load suppression),Hepatitis,3,zwfNxrpIt3C,105-HB07,105-HB07. Persons assessed for HepB treatment effectiveness (viral load suppression),105-HB07. Assessed for HepB TX effectiveness,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
783,HB08,No of persons with Hep B treatment (viral load suppression),Hepatitis,3,aW6YFBSBBj3,105-HB08,105-HB08. Persons with HepB effective treatment (viral load suppression),105-HB08. Persons with HepB TX VL Suppression,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
784,HB09,No of pregnant women tested for Hep B (Subset of row 1),Hepatitis,3,SqWnhAsv5ov,105-HB09,105-HB09. Pregnant women tested for HepB,105-HB09. Pregnant women tested for HepB,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
785,HB10,No of pregnant women tested positive for Hep B (Subset of row 4),Hepatitis,3,fDQtdis81So,105-HB10,105-HB10. Pregnant women tested positive for HepB,105-HB10. Pregnant women tested positive for HepB,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
786,HB11,No of pregnant women tested positive for Hep B and initiated on HepB treatment (Subset of row 5),Hepatitis,3,fnoBIKW7Rah,105-HB11,105-HB11. Pregnant women tested positive for HepB and initiated on HepB treatment (Subset of row 5),"105-HB11.Preg. women tested HepB+,initiated on CTX","HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
787,HB12,No tested for Hep C,Hepatitis,3,v16fEfMxwO2,105-HB12,105-HB12. Tested for HepC,105-HB12. Tested for HepC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
788,HB13,No tested positive for Hep C (Anti-HCV),Hepatitis,3,H8TeRab2HGY,105-HB13,105-HB13. Tested positive for HepC (Anti-HCV),105-HB13. Tested positive for HepC (Anti-HCV),"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
789,HB14,No confirmed positive for Hep C (HCV RNA),Hepatitis,3,Yi0ceCLmBwJ,105-HB14,105-HB14. Confirmed positive for HepC (HCV RNA),105-HB14. Confirmed positive for HepC (HCV RNA),"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
790,HB15,No tested positive for HCV RNA and enrolled for treatment,Hepatitis,3,u0pXxXm0jbZ,105-HB15,105-HB15. Tested positive for HCV RNA and enrolled into treatment,105-HB15. Tested HCV RNA +ve and enrolled in TX,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
791,HB16,No of persons assessed for Hep C Sustained Viral response,Hepatitis,3,Ydbq5rLMnY1,105-HB16,105-HB16. Persons assessed for HepC sustained viral response (SVR),105-HB16. Persons assessed for HepC SVR,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",SMbT0KZvX34,d7Ftw7O2CbE,"10-19Yrs, Female"
792,HT01a,Tested for HIV,HIV/AIDS Testing Services,4,JDj52ZDkYOS,105-HT01A,105-HT01a. Total No. of Individuals at Health Facility - Tested for HIV,105-HT01a. Individuals at HF - Tested for HIV,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
793,HT01b,New HIV Positive,HIV/AIDS Testing Services,4,UJh7AsotZjd,105-HT01B,105-HT01b. Total No. of Individuals at Health Facility - New HIV Positive,105-HT01b.  Individuals at HF - New HIV Positive,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
794,HT01c,New HIV Positive Linked to HIV Care,HIV/AIDS Testing Services,4,Hd86JRRJIl4,105-HT01C,105-HT01c. Total No. of Individuals at Health Facility - New HIV Positive Linked to HIV Care,105-HT01c. Individuals at HF - Linked to HIV Care,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
795,HT01d,Tested HIV Negative Referred for HIV Prevention Services,HIV/AIDS Testing Services,4,Y3IqHbFqofa,105-HT01D,105-HT01d. Total No. of Individuals at Health Facility - Tested HIV Negative Referred for HIV Prevention Services,105-HT01d. Individuals at HF - HIV -ve Referred PS,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
796,HT02a,Tested for HIV,HIV/AIDS Testing Services,4,H12j4dDiwTl,105-HT02A,105-HT02a. Total No. of Individuals at Community - Tested for HIV,105-HT02a. Individuals at Community-Tested for HIV,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
797,HT02b,New HIV Positive,HIV/AIDS Testing Services,4,lc0JJzstJxL,105-HT02B,105-HT02b. Total No. of Individuals at Community - New HIV Positive,105-HT02b. Individuals at Community - New HIV +ve,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
798,HT02c,New HIV Positive Linked to HIV Care,HIV/AIDS Testing Services,4,AA4ynk0vo2W,105-HT02C,105-HT02c. Total No. of Individuals at Community - New HIV Positive Linked to HIV Care,HT02c. Individuals at Community - Linked to Care,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
799,HT02d,Tested HIV Negative Referred for HIV Prevention Services,HIV/AIDS Testing Services,4,X5dGVcJ5YG1,105-HT02D,105-HT02d. Total No. of Individuals at Community - Tested HIV Negative Referred for HIV Prevention Services,HT02d. Individuals at Community -ve Referred HPS,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
800,HT03a,Elicited,HIV/AIDS Testing Services,4,vIcnu9cnTQX,105-HT03A,105-HT03a. No. of Contacts of Index Clients - Elicited,105-HT03a. No. Contacts of Index Clients-Elicited,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
801,HT03b,Notified,HIV/AIDS Testing Services,4,X79SyXTY713,105-HT03B,105-HT03b. No. of Contacts of Index Clients - Notified,105-HT03b. Contacts of Index Clients - Notified,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
802,HT03c,Tested,HIV/AIDS Testing Services,4,BHTtK7k5gOs,105-HT03C,105-HT03c. No. of Contacts of Index Clients - Tested,105-HT03c. Contacts of Index Clients - Tested,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
803,HT03d,New HIV Positives,HIV/AIDS Testing Services,4,jXSCCk7QO7e,105-HT03D,105-HT03d. No. of Contacts of Index Clients - New HIV Positives,105-HT03d. Contacts of Index Clients-New HIV Pos,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
804,HT03e,New HIV Positive Linked to HIV Care,HIV/AIDS Testing Services,4,J9JFCJaqQMo,105-HT03E,105-HT03e. No. of Contacts of Index Clients - New HIV Positive Linked to HIV Care,105-HT03e. Contacts of Index Clients-LinkedtoCare,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
805,HT03f,Tested HIV Negative Referred for HIV Prevention Services,HIV/AIDS Testing Services,4,b43eApehNU5,105-HT03F,105-HT03f. No. of Contacts of Index Clients - Tested HIV Negative Referred for HIV Prevention Services,105-HT03f.Contacts of IndexClients-Tested&Reffered,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
806,HT04a,Elicited,HIV/AIDS Testing Services,4,fMgS4JDyWVX,105-HT04A,105-HT04a. No. of Social Contacts (SNS)  - Elicited,105-HT04a. Social Contacts (SNS) - Elicited,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
807,HT04b,Notified,HIV/AIDS Testing Services,4,X2f80k3vfUy,105-HT04B,105-HT04b. No. of Social Contacts (SNS) - Notified,105-HT04b. Social Contacts (SNS) - Notified,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
808,HT04c,Tested,HIV/AIDS Testing Services,4,OMTjQbzZEIZ,105-HT04C,105-HT04c. No. of Social Contacts (SNS) - Tested,105-HT04c. Social Contacts (SNS) - Tested,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
809,HT04d,New HIV Positives,HIV/AIDS Testing Services,4,Cqm0jl6W4IF,105-HT04D,105-HT04d. No. of Social Contacts (SNS) - New HIV Positives,105-HT04d. Social Contacts (SNS) - New HIV +ve,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
810,HT04e,New HIV Positive Linked to HIV Care,HIV/AIDS Testing Services,4,NMQF5ejz8RC,105-HT04E,105-HT04e. No. of Social Contacts (SNS) - New HIV Positive Linked to HIV Care,105-HT04e. Social Contacts-New HIV+ve Linked HIV,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
811,HT04f,Tested HIV Negative Referred for HIV Prevention Services,HIV/AIDS Testing Services,4,L7mEaCOHpq3,105-HT04F,105-HT04f. No. of Social Contacts (SNS) - Tested HIV Negative Referred for HIV Prevention,105-HT04f. Social Contacts-Tested HIV -ve Referred,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
812,HT05a,Directly Assisted,HIV/AIDS Testing Services,4,wEyMlJ9Vce9,105-LD09,105-LD09. Hepatitis D,105-LD09. Hepatitis D,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
813,HT05b,Unassisted,HIV/AIDS Testing Services,4,zkcKrH3z2Hs,105-HT22B_2019,105-HT22b_2019 HIVST self test kits distributed - Unassisted,105-HT22b_2019. HIVST kits distributed-Unassisted,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),RTw72kQmXra,IINRfWBo1HP,"40-44Yrs, Female"
814,HT05c,Results Returned,HIV/AIDS Testing Services,4,LWE4kU4ttVW,105-AN23c,105-AN23c. HIV+ pregnant women- Viral Load results returned during the month,105-AN23c.Viral Load results returned during month,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",DYOKx6cUuRU,oVc5PtW8IsH,15-19Yrs
815,HT05d,Total Positive,HIV/AIDS Testing Services,4,uXdH8J1d5w7,105-HT06C1,105-HT06c1. Community HIV-Self Test Results - Total Positive,105-HT06c1.Community HIVST Results-Total Positive,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
816,HT05e,Confirmed Positive using the National algorithm,HIV/AIDS Testing Services,4,Kz29xNOBjsJ,HMIS_100_  I attended the deceased before death,HMIS_100_  I attended the deceased before death,HMIS_100_  I attended the deceased before death,,bjDvmb4bfuf,HllvX50cXC0,default
817,HT05f,New HIV Positive Linked to HIV Care,HIV/AIDS Testing Services,4,x0X3FCdwtlB,105-HT06C3,105-HT06c3. Community HIV-Self Test Results - New HIV Positive Linked to HIV Care,105-HT06c3. Community HIVST Results-Linked to Care,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),zWqpJrAvWr1,ZmDRpouk1Pf,"5-9Yrs, Male"
818,HT05g,Tested HIV Negative Referred for HIV Prevention Services,HIV/AIDS Testing Services,4,Kz29xNOBjsJ,HMIS_100_  I attended the deceased before death,HMIS_100_  I attended the deceased before death,HMIS_100_  I attended the deceased before death,,bjDvmb4bfuf,HllvX50cXC0,default
819,SM01a,No of Males Counselled and Tested for HIV at SMC site - Positive,Safe Male Circumcision,5,bOFpbhWOOgD,105-SM01A,105-SM01a. Counselled and tested for HIV at SMC - Positive,105-SM01a. Tested for HIV at SMC - POS,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),j0ubLsSNTBM,g4FCIGEaLfK,1-9Yrs
820,SM01b,No of Males Counselled and Tested for HIV at SMC site - Negative,Safe Male Circumcision,5,YjXDDpPui8r,105-SM01B,105-SM01b. Counselled and tested for HIV at SMC - Negative,105-SM01b. Tested for HIV at SMC - NEG,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),j0ubLsSNTBM,g4FCIGEaLfK,1-9Yrs
821,SM01c,No of Males Counselled and Tested for HIV at SMC site - Inconclusive,Safe Male Circumcision,5,YeZvkmoBekI,105-SM01C,105-SM01c. Counselled and tested for HIV at  SMC - Inconclusive,105-SM01c. Tested for HIV at SMC - INC,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),j0ubLsSNTBM,g4FCIGEaLfK,1-9Yrs
822,SM01d,No of Males Counselled and Tested for HIV at SMC site - Known Positive,Safe Male Circumcision,5,IX4MLm1sNag,105-SM01D,105-SM01d. Counselled and tested for HIV at SMC - Known Positive,105-SM01d. Tested for HIV at SMC - Known Pos,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),j0ubLsSNTBM,g4FCIGEaLfK,1-9Yrs
823,SM01e,No of Males Counselled and Tested for HIV at SMC site - Not tested,Safe Male Circumcision,5,maU3KOrc6m1,105-SM01E,105-SM01e. Counselled and tested for HIV at SMC - Not tested,105-SM01e. Tested for HIV at SMC - Not tested,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),j0ubLsSNTBM,g4FCIGEaLfK,1-9Yrs
824,SM02a,No of Males Circumcised by Age Group (Years) and Technique (SC- Surgical SMC DC- Device Based SMC) - Facility - SC,Safe Male Circumcision,5,whUagoCxZR2,105-SM02A,105-SM02a. Number of males circumcised - Facility,105-SM02a. males circumcised - Facility,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),al7mFELqQM7,RwptPZ7KJpX,">2Mths-<1Yr, DC"
825,SM02b,No of Males Circumcised by Age Group (Years) and Technique (SC- Surgical SMC DC- Device Based SMC) - Facility - DC,Safe Male Circumcision,5,ZgFaQaY0jJV,105-SM02B,105-SM02b. Number of males circumcised - Outreach,105-SM02b. males circumcised - Outreach,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),al7mFELqQM7,RwptPZ7KJpX,">2Mths-<1Yr, DC"
826,SM02c,No of Males Circumcised by Age Group (Years) and Technique (SC- Surgical SMC DC- Device Based SMC) - Outreach - SC,Safe Male Circumcision,5,UAxtuY7nqKE,105-VS24b_2019,105-VS24b._2019 Hepatitis C Viral Load - Average Turnaround Time,105-VS24b_2019. Hepatitis C VL - Average TAT,,bjDvmb4bfuf,HllvX50cXC0,default
827,SM02d,No of Males Circumcised by Age Group (Years) and Technique (SC- Surgical SMC DC- Device Based SMC) - Outreach - DC,Safe Male Circumcision,5,UAxtuY7nqKE,105-VS24b_2019,105-VS24b._2019 Hepatitis C Viral Load - Average Turnaround Time,105-VS24b_2019. Hepatitis C VL - Average TAT,,bjDvmb4bfuf,HllvX50cXC0,default
828,SM03a,No of males Circumcised who Returned for Follow Up - Within 48 hours (0-48),Safe Male Circumcision,5,JEn2WYikQ36,105-SM03A1,105-SM03a1. Number of Males Circumcised who returned for followup visit within 48 hours - Facility,105-SM03a1. SMC returned within 48hrs - Facility,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bOOss7h7awq,cxONGtEdXac,DC
829,SM03b,No of males Circumcised who Returned for Follow Up - Within 7 days (>0-7),Safe Male Circumcision,5,liN9vtMWfln,105-SM03B1,105-SM03b1. Number of Males Circumcised who returned for followup visit within 7 days - Facility,105-SM03b1. SMC returned within 7 days - Facility,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bOOss7h7awq,cxONGtEdXac,DC
830,SM03c,No of males Circumcised who Returned for Follow Up - Within 14 days (>0-14),Safe Male Circumcision,5,kknn6Lkfrzx,105-SM03C1,105-SM03c1. Number of Males Circumcised who returned for followup visit within 14 days - Facility,105-SM03c1. SMC returned within 14 days - Facility,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bOOss7h7awq,cxONGtEdXac,DC
831,SM03d,No of males Circumcised who Returned for Follow Up - Beyond 14 days,Safe Male Circumcision,5,mmVAddrfRyP,105-SM03D1,105-SM03d1. Number of Males Circumcised who returned for followup visit beyond 14 days - Facility,105-SM03d1. SMC returned beyond 14 days - Facility,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bOOss7h7awq,cxONGtEdXac,DC
832,SM04a,No of males Circumcised who Experienced one or more Adverse Events (Report only moderate or severe) - Moderate,Safe Male Circumcision,5,VfNqB98M72g,105-SM04A1,105-SM04a1. Number of Males circumcised who experienced one or more AE at Facility - Moderate,"105-SM04a1. Circumcised, Moderate AEs - Facility",HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bOOss7h7awq,cxONGtEdXac,DC
833,SM04b,No of males Circumcised who Experienced one or more Adverse Events (Report only moderate or severe) - Severe,Safe Male Circumcision,5,A5KIhcIuEpe,105-SM04B1,105-SM04b1. Number of Males circumcised who experienced one or more AE - Facility - Severe,"105-SM04b1. Circumcised, Severe AEs - Facility",HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bOOss7h7awq,cxONGtEdXac,DC
834,SM05a,No of circumcised males with Adverse Events - Managed at site,Safe Male Circumcision,5,WKgXTYQWqnR,105-SM05A,105-SM05a. Circumcised males with adverse events - Managed by the site,105-SM05a. SMC Adverse events - Managed at site,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bjDvmb4bfuf,HllvX50cXC0,default
835,SM05b,No of circumcised males with Adverse Events - Referred,Safe Male Circumcision,5,ob9NxusLSNa,105-SM05B,105-SM05b. Circumcised males with adverse events - Referred,105-SM05b. SMC Adverse events - Referred,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bjDvmb4bfuf,HllvX50cXC0,default
836,SM06a,No of clients who received Td - First dose (Td1),Safe Male Circumcision,5,Qhh1yL0Rms9,105-SM06A,105-SM06a. Clients who received TT - 1st Dose (TT1),105-SM06a. Clients who received TT1,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bjDvmb4bfuf,HllvX50cXC0,default
837,SM06b,No of clients who received Td - Second dose (Td2),Safe Male Circumcision,5,thQULvRchio,105-SM06B,105-SM06b. Clients who received TT - 2nd Dose (TT2),105-SM06b. Clients who received TT2,HMIS 105:04-05 - OPD Monthly Report (HTS & SMC),bjDvmb4bfuf,HllvX50cXC0,default
838,PI01,No of Infants screened for HIV-exposure at DPT1 2 3 and Measles immunization,EPI/EID/PMTCT Integration,2.7,wzcpoorA0Zd,105-PI01,"105-PI01. Number of Infants screened for HIV-exposure at DPT1, 2, 3 and Measles immunization","105-PI01. HEIs screened -DPT1,2,3&Measles","HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
839,PI02,No of HIV-exposed infants identified at immunization during the month,EPI/EID/PMTCT Integration,2.7,s1Ax0yANb75,105-PI02,105-PI02. Number of HIV-exposed infants identified at imunisation during the month,105-PI02. HEIs identified at immunisation,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
840,PI03,No of HIV-exposed infants identified eligible for an HIV test,EPI/EID/PMTCT Integration,2.7,jg8uBf0pN3a,105-PI03,105-PI03. Number of HIV-exposed infants identified eligible for an HIV test,105-PI03. HEIs identified eligible for HIV test,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
841,PI04,No of HIV-exposed infants tested for HIV during immunization,EPI/EID/PMTCT Integration,2.7,z6lsZ4sOs3H,105-PI04,105-PI04. Number of HIV-exposed infants tested for HIV during immunization,105-PI04. HEIs tested HIV during immunization,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
